 26571.17777778,  3.647249E+02,  3.661207E+01, 134.985555,  13.265704,  90.000000
 26571.17847222,  3.653369E+02,  3.905133E+01, 138.626115,  13.525074,  90.000000
 26571.17916667,  3.659167E+02,  4.135088E+01, 142.534955,  13.802330,  90.000000
 26571.17986111,  3.664515E+02,  4.348875E+01, 146.735358,  14.099024,  90.000000
 26571.18055556,  3.669294E+02,  4.544060E+01, 151.245693,  14.416380,  90.000000
 26571.18125000,  3.673396E+02,  4.718009E+01, 156.076040,  14.755069,  90.000000
 26571.18194444,  3.676724E+02,  4.867965E+01, 161.224175,  15.114945,  90.000000
 26571.18263889,  3.679198E+02,  4.991176E+01, 166.671472,  15.494765,  90.000000
 26571.18333333,  3.680751E+02,  5.085071E+01, 172.379680,  15.891979,  90.000000
 26571.18402778,  3.681338E+02,  5.147470E+01, 178.289857,  16.302657,  90.000000
 26571.18472222,  3.680927E+02,  5.176808E+01, 184.324611,  16.721641,  90.000000
 26571.18541667,  3.679509E+02,  5.172313E+01, 190.394066,  17.142938,  90.000000
 26571.18611111,  3.677093E+02,  5.134101E+01, 196.404717,  17.560314,  90.000000
 26571.18680556,  3.673706E+02,  5.063159E+01, 202.269178,  17.967945,  90.000000
 26571.18750000,  3.669396E+02,  4.961231E+01, 207.914437,  18.360962,  90.000000
 26571.18819444,  3.664225E+02,  4.830615E+01, 213.286880,  18.735792,  90.000000
 26571.18888889,  3.658277E+02,  4.673949E+01, 218.353585,  19.090239,  90.000000
 26571.18958333,  3.651648E+02,  4.493999E+01, 223.100570,  19.423371,  90.000000
 26571.19027778,  3.644448E+02,  4.293498E+01, 227.529225,  19.735282,  90.000000
 26571.19097222,  3.636800E+02,  4.075034E+01, 231.652161,  20.026811,  90.000000
 26571.19166667,  3.628837E+02,  3.840981E+01, 235.489326,  20.299288,  90.000000
 26571.19236111,  3.620696E+02,  3.593473E+01, 239.064830,  20.554322,  90.000000
 26571.19305556,  3.612523E+02,  3.334401E+01, 242.404594,  20.793640,  90.000000
 26571.19375000,  3.604463E+02,  3.065428E+01, 245.534750,  21.018983,  90.000000
 26571.19444444,  3.596661E+02,  2.788008E+01, 248.480642,  21.232043,  90.000000
 26571.19513889,  3.589260E+02,  2.503418E+01, 251.266274,  21.434418,  90.000000
 26571.19583333,  3.582395E+02,  2.212777E+01, 253.914070,  21.627605,  90.000000
